Date,Name,Position,Seniority,Location,Studio,Client Tag,Project Tag,Team Name,Engagement,Leader Name,Engagement Group
2023-02-08,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.46,Alberto Cordero,4
2023-02-09,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.14,Alberto Cordero,3
2023-02-10,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.44,Alberto Cordero,4
2023-02-13,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.36,Alberto Cordero,4
2023-02-14,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.52,Alberto Cordero,2
2023-02-15,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.31,Alberto Cordero,4
2023-02-16,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.23,Alberto Cordero,3
2023-02-17,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.97,Alberto Cordero,3
2023-02-20,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.13,Alberto Cordero,3
2023-02-21,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.44,Alberto Cordero,4
2023-02-22,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.1,Alberto Cordero,3
2023-02-23,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.15,Alberto Cordero,3
2023-02-24,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.52,Alberto Cordero,2
2023-02-27,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.49,Alberto Cordero,4
2023-02-28,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.82,Alberto Cordero,2
2023-03-01,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.42,Alberto Cordero,4
2023-03-02,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.3,Alberto Cordero,4
2023-03-03,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.68,Alberto Cordero,2
2023-03-06,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.55,Alberto Cordero,2
2023-03-07,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.36,Alberto Cordero,4
2023-03-08,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.53,Alberto Cordero,2
2023-03-09,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.76,Alberto Cordero,2
2023-03-10,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.53,Alberto Cordero,2
2023-03-13,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.95,Alberto Cordero,3
2023-03-14,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.26,Alberto Cordero,3
2023-03-15,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.94,Alberto Cordero,3
2023-03-16,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.22,Alberto Cordero,3
2023-03-17,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.85,Alberto Cordero,2
2023-03-21,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.46,Alberto Cordero,4
2023-03-22,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.84,Alberto Cordero,2
2023-03-23,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.62,Alberto Cordero,2
2023-03-24,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.23,Alberto Cordero,3
2023-03-27,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.87,Alberto Cordero,2
2023-03-28,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.14,Alberto Cordero,3
2023-03-29,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.1,Alberto Cordero,3
2023-03-30,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.83,Alberto Cordero,2
2023-03-31,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.66,Alberto Cordero,2
2023-04-03,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.0,Alberto Cordero,3
2023-04-04,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.68,Alberto Cordero,2
2023-04-05,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,0.0,Alberto Cordero,0
2023-04-06,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,0.0,Alberto Cordero,0
2023-04-10,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,0.0,Alberto Cordero,0
2023-04-11,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,0.0,Alberto Cordero,0
2023-04-12,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.97,Alberto Cordero,3
2023-04-13,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.53,Alberto Cordero,2
2023-04-14,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.7,Alberto Cordero,2
2023-04-17,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.79,Alberto Cordero,2
2023-04-18,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.55,Alberto Cordero,2
2023-04-19,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.69,Alberto Cordero,2
2023-04-20,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.66,Alberto Cordero,2
2023-04-21,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.98,Alberto Cordero,3
2023-04-24,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.88,Alberto Cordero,2
2023-04-25,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.58,Alberto Cordero,2
2023-04-26,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.79,Alberto Cordero,2
2023-04-27,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.24,Alberto Cordero,3
2023-04-28,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.14,Alberto Cordero,3
2023-05-02,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.02,Alberto Cordero,3
2023-05-03,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.28,Alberto Cordero,3
2023-05-04,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.28,Alberto Cordero,3
2023-05-05,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.65,Alberto Cordero,2
2023-05-08,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.64,Alberto Cordero,2
2023-05-09,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.0,Alberto Cordero,3
2023-05-10,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.32,Alberto Cordero,4
2023-05-11,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.56,Alberto Cordero,2
2023-05-12,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.1,Alberto Cordero,3
2023-05-15,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.6,Alberto Cordero,2
2023-05-16,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.72,Alberto Cordero,2
2023-05-17,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.09,Alberto Cordero,3
2023-05-18,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.74,Alberto Cordero,2
2023-05-19,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.67,Alberto Cordero,2
2023-05-22,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.41,Alberto Cordero,4
2023-05-23,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.43,Alberto Cordero,4
2023-05-24,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.6,Alberto Cordero,2
2023-05-25,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.31,Alberto Cordero,4
2023-05-26,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.14,Alberto Cordero,3
2023-05-29,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.3,Alberto Cordero,4
2023-05-30,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.49,Alberto Cordero,4
2023-05-31,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.26,Alberto Cordero,3
2023-06-01,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.94,Alberto Cordero,3
2023-06-02,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.12,Alberto Cordero,3
2023-06-05,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.65,Alberto Cordero,2
2023-06-06,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.23,Alberto Cordero,3
2023-06-07,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.12,Alberto Cordero,3
2023-06-08,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.37,Alberto Cordero,4
2023-06-09,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.67,Alberto Cordero,2
2023-06-12,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.74,Alberto Cordero,2
2023-06-13,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.74,Alberto Cordero,2
2023-06-14,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.21,Alberto Cordero,3
2023-06-15,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.61,Alberto Cordero,2
2023-06-16,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.05,Alberto Cordero,3
2023-06-19,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.69,Alberto Cordero,2
2023-06-20,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.55,Alberto Cordero,2
2023-06-21,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.19,Alberto Cordero,3
2023-06-22,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.63,Alberto Cordero,2
2023-06-23,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.49,Alberto Cordero,4
2023-06-26,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.93,Alberto Cordero,3
2023-06-27,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.71,Alberto Cordero,2
2023-06-28,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.0,Alberto Cordero,3
2023-06-29,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.94,Alberto Cordero,3
2023-06-30,Ana Rojas,Cybersecurity Specialist,Ssr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.55,Alberto Cordero,2
2023-01-02,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,4.73,Alberto Cordero,5
2023-01-03,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,5.0,Alberto Cordero,5
2023-01-04,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,4.63,Alberto Cordero,5
2023-01-05,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,4.58,Alberto Cordero,5
2023-01-06,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,4.53,Alberto Cordero,5
2023-01-09,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,4.48,Alberto Cordero,5
2023-01-10,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,4.43,Alberto Cordero,5
2023-01-11,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,4.38,Alberto Cordero,5
2023-01-12,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,4.83,Alberto Cordero,5
2023-01-13,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,4.28,Alberto Cordero,5
2023-01-16,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,4.23,Alberto Cordero,5
2023-01-17,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,4.18,Alberto Cordero,5
2023-01-18,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,4.13,Alberto Cordero,5
2023-01-19,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,4.08,Alberto Cordero,5
2023-01-20,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,4.03,Alberto Cordero,5
2023-01-23,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,4.48,Alberto Cordero,5
2023-01-24,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.93,Alberto Cordero,5
2023-01-25,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.88,Alberto Cordero,5
2023-01-26,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.83,Alberto Cordero,5
2023-01-27,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.78,Alberto Cordero,5
2023-01-30,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.73,Alberto Cordero,4
2023-01-31,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.68,Alberto Cordero,4
2023-02-01,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,4.13,Alberto Cordero,5
2023-02-02,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.58,Alberto Cordero,4
2023-02-03,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.53,Alberto Cordero,4
2023-02-07,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.48,Alberto Cordero,4
2023-02-08,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.43,Alberto Cordero,4
2023-02-09,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.38,Alberto Cordero,4
2023-02-10,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.33,Alberto Cordero,4
2023-02-13,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.78,Alberto Cordero,5
2023-02-14,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.23,Alberto Cordero,3
2023-02-15,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.18,Alberto Cordero,3
2023-02-16,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.13,Alberto Cordero,3
2023-02-17,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.08,Alberto Cordero,3
2023-02-20,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.03,Alberto Cordero,3
2023-02-21,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.98,Alberto Cordero,3
2023-02-22,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.43,Alberto Cordero,4
2023-02-23,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.88,Alberto Cordero,2
2023-02-24,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.83,Alberto Cordero,2
2023-02-27,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.78,Alberto Cordero,2
2023-02-28,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.74,Alberto Cordero,2
2023-03-01,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.74,Alberto Cordero,2
2023-03-02,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.74,Alberto Cordero,2
2023-03-03,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,3.08,Alberto Cordero,3
2023-03-06,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.74,Alberto Cordero,2
2023-03-07,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.74,Alberto Cordero,2
2023-03-08,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.74,Alberto Cordero,2
2023-03-09,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.74,Alberto Cordero,2
2023-03-10,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.74,Alberto Cordero,2
2023-03-13,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.74,Alberto Cordero,2
2023-03-14,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.74,Alberto Cordero,2
2023-03-15,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.74,Alberto Cordero,2
2023-03-16,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.74,Alberto Cordero,2
2023-03-17,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.74,Alberto Cordero,2
2023-03-21,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.74,Alberto Cordero,2
2023-03-22,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.74,Alberto Cordero,2
2023-03-23,Sofía Medina,DevOps Engineer,Jr,AR/CABA/BA,Cloud Ops,HSTGIE,HOREXP,Finding Nemo's Friends,2.74,Alberto Cordero,2
