Date,Email,Name,Position,Seniority,Location,Studio,Client,Client Tag,Project,Project Tag,Team Name,Engagement,Email Leader,Year,Month,Day
11May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,0.88,cristian.bravo@tec.globant.com,2023,5,11
12May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,12
15May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,15
16May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,0.88,cristian.bravo@tec.globant.com,2023,5,16
17May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,17
18May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,18
19May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,19
22May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,22
23May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,23
24May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,24
25May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,25
26May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,26
29May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,5,29
30May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.18,cristian.bravo@tec.globant.com,2023,5,30
31May23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.45,cristian.bravo@tec.globant.com,2023,5,31
01Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.28,cristian.bravo@tec.globant.com,2023,6,1
02Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.15,cristian.bravo@tec.globant.com,2023,6,2
05Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.96,cristian.bravo@tec.globant.com,2023,6,5
06Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.1,cristian.bravo@tec.globant.com,2023,6,6
07Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.52,cristian.bravo@tec.globant.com,2023,6,7
08Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4,cristian.bravo@tec.globant.com,2023,6,8
09Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.02,cristian.bravo@tec.globant.com,2023,6,9
12Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.29,cristian.bravo@tec.globant.com,2023,6,12
13Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.78,cristian.bravo@tec.globant.com,2023,6,13
14Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.76,cristian.bravo@tec.globant.com,2023,6,14
15Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.9,cristian.bravo@tec.globant.com,2023,6,15
16Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.4,cristian.bravo@tec.globant.com,2023,6,16
19Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.14,cristian.bravo@tec.globant.com,2023,6,19
20Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.93,cristian.bravo@tec.globant.com,2023,6,20
21Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.29,cristian.bravo@tec.globant.com,2023,6,21
22Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.43,cristian.bravo@tec.globant.com,2023,6,22
23Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.74,cristian.bravo@tec.globant.com,2023,6,23
26Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,4.21,cristian.bravo@tec.globant.com,2023,6,26
27Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.52,cristian.bravo@tec.globant.com,2023,6,27
28Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.9,cristian.bravo@tec.globant.com,2023,6,28
29Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.84,cristian.bravo@tec.globant.com,2023,6,29
30Jun23,elena.castillo@tec.globant.com,Elena Castillo,Software Developer,Jr,MX/CDMX/CDMX,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.61,cristian.bravo@tec.globant.com,2023,6,30
02Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.58,cristian.bravo@tec.globant.com,2023,1,2
03Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,1,3
04Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.28,cristian.bravo@tec.globant.com,2023,1,4
05Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.67,cristian.bravo@tec.globant.com,2023,1,5
06Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.96,cristian.bravo@tec.globant.com,2023,1,6
09Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.95,cristian.bravo@tec.globant.com,2023,1,9
10Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.94,cristian.bravo@tec.globant.com,2023,1,10
11Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.14,cristian.bravo@tec.globant.com,2023,1,11
12Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.58,cristian.bravo@tec.globant.com,2023,1,12
13Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.12,cristian.bravo@tec.globant.com,2023,1,13
16Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.32,cristian.bravo@tec.globant.com,2023,1,16
17Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.98,cristian.bravo@tec.globant.com,2023,1,17
18Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.42,cristian.bravo@tec.globant.com,2023,1,18
19Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.78,cristian.bravo@tec.globant.com,2023,1,19
20Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.32,cristian.bravo@tec.globant.com,2023,1,20
23Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.32,cristian.bravo@tec.globant.com,2023,1,23
24Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.97,cristian.bravo@tec.globant.com,2023,1,24
25Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.31,cristian.bravo@tec.globant.com,2023,1,25
26Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.07,cristian.bravo@tec.globant.com,2023,1,26
27Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.44,cristian.bravo@tec.globant.com,2023,1,27
30Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.57,cristian.bravo@tec.globant.com,2023,1,30
31Jan23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.48,cristian.bravo@tec.globant.com,2023,1,31
01Feb23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.03,cristian.bravo@tec.globant.com,2023,2,1
02Feb23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.13,cristian.bravo@tec.globant.com,2023,2,2
03Feb23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.03,cristian.bravo@tec.globant.com,2023,2,3
07Feb23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.72,cristian.bravo@tec.globant.com,2023,2,7
08Feb23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.85,cristian.bravo@tec.globant.com,2023,2,8
09Feb23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.53,cristian.bravo@tec.globant.com,2023,2,9
10Feb23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,2,10
13Feb23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.1,cristian.bravo@tec.globant.com,2023,2,13
14Feb23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.3,cristian.bravo@tec.globant.com,2023,2,14
15Feb23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.55,cristian.bravo@tec.globant.com,2023,2,15
16Feb23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.31,cristian.bravo@tec.globant.com,2023,2,16
17Feb23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.06,cristian.bravo@tec.globant.com,2023,2,17
20Feb23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.88,cristian.bravo@tec.globant.com,2023,2,20
21Feb23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.85,cristian.bravo@tec.globant.com,2023,2,21
22Feb23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.17,cristian.bravo@tec.globant.com,2023,2,22
23Feb23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.27,cristian.bravo@tec.globant.com,2023,2,23
24Feb23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.82,cristian.bravo@tec.globant.com,2023,2,24
27Feb23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.94,cristian.bravo@tec.globant.com,2023,2,27
28Feb23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.24,cristian.bravo@tec.globant.com,2023,2,28
01Mar23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.5,cristian.bravo@tec.globant.com,2023,3,1
02Mar23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.72,cristian.bravo@tec.globant.com,2023,3,2
03Mar23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.74,cristian.bravo@tec.globant.com,2023,3,3
06Mar23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.52,cristian.bravo@tec.globant.com,2023,3,6
07Mar23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.34,cristian.bravo@tec.globant.com,2023,3,7
08Mar23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.56,cristian.bravo@tec.globant.com,2023,3,8
09Mar23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.42,cristian.bravo@tec.globant.com,2023,3,9
10Mar23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.93,cristian.bravo@tec.globant.com,2023,3,10
13Mar23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.87,cristian.bravo@tec.globant.com,2023,3,13
14Mar23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,0.15,cristian.bravo@tec.globant.com,2023,3,14
15Mar23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,0.15,cristian.bravo@tec.globant.com,2023,3,15
16Mar23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,0.15,cristian.bravo@tec.globant.com,2023,3,16
17Mar23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,0.15,cristian.bravo@tec.globant.com,2023,3,17
21Mar23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.56,cristian.bravo@tec.globant.com,2023,3,21
22Mar23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.61,cristian.bravo@tec.globant.com,2023,3,22
23Mar23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.89,cristian.bravo@tec.globant.com,2023,3,23
24Mar23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.86,cristian.bravo@tec.globant.com,2023,3,24
27Mar23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.08,cristian.bravo@tec.globant.com,2023,3,27
28Mar23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.58,cristian.bravo@tec.globant.com,2023,3,28
29Mar23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,2.75,cristian.bravo@tec.globant.com,2023,3,29
30Mar23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.51,cristian.bravo@tec.globant.com,2023,3,30
31Mar23,valeria.morales@tec.globant.com,Valeria Morales,Software Developer,Ssr,CO/CUN/BOG,Engineering,EcoBuild Enterprises,EBEPRI,Echo System,ECOSYS,Fight Club Penguin,3.4,cristian.bravo@tec.globant.com,2023,3,31
